month,year,pf_id,status,local_time,op_months,fixed_price,avg_energy_MWh,degradation_factor,revenue,opex,interest,debt_repay,gross_cf,tax,after_tax_fcf,token_cf_75pct,distribution,nav_contribution,curtailment,contracted_price
172,14.33,11,POST,16,4,270.52,105.42,0.998331,28471832.0,1666667.0,1666667.0,2222222.0,22916277.0,5041581.0,17874696.0,13406022.0,13406022.0,2022608394.0,0,270.52
172,14.33,12,PRE,4,0,260.47,105.42,1.0,27460404.0,1666667.0,1666667.0,2222222.0,21904848.0,4819067.0,17085782.0,12814336.0,0.0,1847235447.0,0,
173,14.42,0,POST,173,161,174.7,106.38,0.93496,17376358.0,1666667.0,1666667.0,2222222.0,11820802.0,2600577.0,9220226.0,6915169.0,6915169.0,435641157.0,0,174.7
173,14.42,1,POST,149,137,192.38,106.38,0.94438,19328337.0,1666667.0,1666667.0,2222222.0,13772781.0,3030012.0,10742769.0,8057077.0,8057077.0,638396885.0,0,192.38
173,14.42,2,POST,125,113,205.03,106.38,0.953895,20806547.0,1666667.0,1666667.0,2222222.0,15250991.0,3355218.0,11895773.0,8921830.0,8921830.0,841502929.0,0,205.03
173,14.42,3,POST,113,101,220.83,106.38,0.958689,22522522.0,1666667.0,1666667.0,2222222.0,16966967.0,3732733.0,13234234.0,9925676.0,9925676.0,1007077023.0,0,220.83
173,14.42,4,POST,101,89,218.71,106.38,0.963506,22418684.0,1666667.0,1666667.0,2222222.0,16863128.0,3709888.0,13153240.0,9864930.0,9864930.0,1068892980.0,0,218.71
173,14.42,5,POST,89,77,217.92,106.38,0.968348,22449161.0,1666667.0,1666667.0,2222222.0,16893605.0,3716593.0,13177012.0,9882759.0,9882759.0,1136553530.0,0,217.92
173,14.42,6,POST,77,65,202.41,106.38,0.973214,20956833.0,1666667.0,1666667.0,2222222.0,15401277.0,3388281.0,12012996.0,9009747.0,9009747.0,1094008406.0,0,202.41
173,14.42,7,POST,65,53,198.62,106.38,0.978105,20667593.0,1666667.0,1666667.0,2222222.0,15112038.0,3324648.0,11787389.0,8840542.0,8840542.0,1128291299.0,0,198.62
173,14.42,8,POST,53,41,210.81,106.38,0.98302,22046240.0,1666667.0,1666667.0,2222222.0,16490685.0,3627951.0,12862734.0,9647051.0,9647051.0,1289031767.0,0,210.81
173,14.42,9,POST,41,29,216.44,106.38,0.987959,22748521.0,1666667.0,1666667.0,2222222.0,17192965.0,3782452.0,13410513.0,10057885.0,10057885.0,1402182513.0,0,216.44
173,14.42,10,POST,29,17,251.22,106.38,0.992924,26537228.0,1666667.0,1666667.0,2222222.0,20981672.0,4615968.0,16365704.0,12274278.0,12274278.0,1779916248.0,0,251.22
173,14.42,11,POST,17,5,270.52,106.38,0.997914,28719003.0,1666667.0,1666667.0,2222222.0,23163447.0,5095958.0,18067489.0,13550617.0,13550617.0,2038414400.0,0,270.52
173,14.42,12,PRE,5,0,259.43,106.38,1.0,27599493.0,1666667.0,1666667.0,2222222.0,22043938.0,4849666.0,17194271.0,12895704.0,0.0,1873128972.0,0,
174,14.5,0,POST,174,162,174.7,106.92,0.934569,17456999.0,1666667.0,1666667.0,2222222.0,11901444.0,2618318.0,9283126.0,6962345.0,6962345.0,433718128.0,0,174.7
174,14.5,1,POST,150,138,192.38,106.92,0.943986,19418037.0,1666667.0,1666667.0,2222222.0,13862481.0,3049746.0,10812736.0,8109552.0,8109552.0,637260652.0,0,192.38
174,14.5,2,POST,126,114,205.03,106.92,0.953497,20903107.0,1666667.0,1666667.0,2222222.0,15347552.0,3376461.0,11971090.0,8978318.0,8978318.0,841381994.0,0,205.03
174,14.5,3,POST,114,102,220.83,106.92,0.958288,22627047.0,1666667.0,1666667.0,2222222.0,17071491.0,3755728.0,13315763.0,9986822.0,9986822.0,1007434439.0,0,220.83
174,14.5,4,POST,102,90,218.71,106.92,0.963104,22522726.0,1666667.0,1666667.0,2222222.0,16967171.0,3732778.0,13234393.0,9925795.0,9925795.0,1069880494.0,0,218.71
174,14.5,5,POST,90,78,217.92,106.92,0.967944,22553345.0,1666667.0,1666667.0,2222222.0,16997789.0,3739514.0,13258276.0,9943707.0,9943707.0,1138140149.0,0,217.92
174,14.5,6,POST,78,66,202.41,106.92,0.972808,21054091.0,1666667.0,1666667.0,2222222.0,15498536.0,3409678.0,12088858.0,9066643.0,9066643.0,1096142562.0,0,202.41
174,14.5,7,POST,66,54,198.62,106.92,0.977696,20763509.0,1666667.0,1666667.0,2222222.0,15207954.0,3345750.0,11862204.0,8896653.0,8896653.0,1130926890.0,0,198.62
174,14.5,8,POST,54,42,210.81,106.92,0.982609,22148554.0,1666667.0,1666667.0,2222222.0,16592999.0,3650460.0,12942539.0,9706904.0,9706904.0,1292257611.0,0,210.81
174,14.5,9,POST,42,30,216.44,106.92,0.987547,22854094.0,1666667.0,1666667.0,2222222.0,17298538.0,3805678.0,13492860.0,10119645.0,10119645.0,1405983362.0,0,216.44
174,14.5,10,POST,30,18,251.22,106.92,0.992509,26660384.0,1666667.0,1666667.0,2222222.0,21104828.0,4643062.0,16461766.0,12346324.0,12346324.0,1784689220.0,0,251.22
174,14.5,11,POST,18,6,270.52,106.92,0.997497,28852284.0,1666667.0,1666667.0,2222222.0,23296729.0,5125280.0,18171449.0,13628586.0,13628586.0,2044082756.0,0,270.52
174,14.5,12,PRE,6,0,260.78,106.92,1.0,27883670.0,1666667.0,1666667.0,2222222.0,22328114.0,4912185.0,17415929.0,13061947.0,0.0,1910664494.0,0,
175,14.58,0,POST,175,163,174.7,108.03,0.934179,17630208.0,1666667.0,1666667.0,2222222.0,12074652.0,2656423.0,9418229.0,7063672.0,7063672.0,435048559.0,0,174.7
175,14.58,1,POST,151,139,192.38,108.03,0.943591,19610703.0,1666667.0,1666667.0,2222222.0,14055147.0,3092132.0,10963015.0,8222261.0,8222261.0,640733430.0,0,192.38
175,14.58,2,POST,127,115,205.03,108.03,0.953099,21110508.0,1666667.0,1666667.0,2222222.0,15554952.0,3422090.0,12132863.0,9099647.0,9099647.0,847212926.0,0,205.03
175,14.58,3,POST,115,103,220.83,108.03,0.957888,22851552.0,1666667.0,1666667.0,2222222.0,17295996.0,3805119.0,13490877.0,10118158.0,10118158.0,1014741860.0,0,220.83
175,14.58,4,POST,103,91,218.71,108.03,0.962702,22746197.0,1666667.0,1666667.0,2222222.0,17190641.0,3781941.0,13408700.0,10056525.0,10056525.0,1078273580.0,0,218.71
175,14.58,5,POST,91,79,217.92,108.03,0.967539,22777119.0,1666667.0,1666667.0,2222222.0,17221563.0,3788744.0,13432819.0,10074615.0,10074615.0,1147613574.0,0,217.92
175,14.58,6,POST,79,67,202.41,108.03,0.972401,21262990.0,1666667.0,1666667.0,2222222.0,15707434.0,3455636.0,12251799.0,9188849.0,9188849.0,1106064191.0,0,202.41
175,14.58,7,POST,67,55,198.62,108.03,0.977288,20969525.0,1666667.0,1666667.0,2222222.0,15413969.0,3391073.0,12022896.0,9017172.0,9017172.0,1141646925.0,0,198.62
175,14.58,8,POST,55,43,210.81,108.03,0.982199,22368312.0,1666667.0,1666667.0,2222222.0,16812757.0,3698806.0,13113950.0,9835463.0,9835463.0,1304523599.0,0,210.81
175,14.58,9,POST,43,31,216.44,108.03,0.987134,23080852.0,1666667.0,1666667.0,2222222.0,17525297.0,3855565.0,13669731.0,10252299.0,10252299.0,1419527773.0,0,216.44
175,14.58,10,POST,31,19,251.22,108.03,0.992095,26924908.0,1666667.0,1666667.0,2222222.0,21369352.0,4701258.0,16668095.0,12501071.0,12501071.0,1801296546.0,0,251.22
175,14.58,11,POST,19,7,270.52,108.03,0.99708,29138557.0,1666667.0,1666667.0,2222222.0,23583001.0,5188260.0,18394741.0,13796056.0,13796056.0,2063048765.0,0,270.52
175,14.58,12,PRE,7,0,264.87,108.03,1.0,28613563.0,1666667.0,1666667.0,2222222.0,23058007.0,5072762.0,17985246.0,13488934.0,0.0,1986097834.0,0,
176,14.67,0,POST,176,164,174.7,107.99,0.933789,17617260.0,1666667.0,1666667.0,2222222.0,12061705.0,2653575.0,9408130.0,7056097.0,7056097.0,429590156.0,0,174.7
176,14.67,1,POST,152,140,192.38,107.99,0.943197,19596301.0,1666667.0,1666667.0,2222222.0,14040745.0,3088964.0,10951781.0,8213836.0,8213836.0,634681769.0,0,192.38
176,14.67,2,POST,128,116,205.03,107.99,0.952701,21095004.0,1666667.0,1666667.0,2222222.0,15539449.0,3418679.0,12120770.0,9090577.0,9090577.0,840818154.0,0,205.03
176,14.67,3,POST,116,104,220.83,107.99,0.957488,22834770.0,1666667.0,1666667.0,2222222.0,17279214.0,3801427.0,13477787.0,10108340.0,10108340.0,1007804010.0,0,220.83
176,14.67,4,POST,104,92,218.71,107.99,0.9623,22729492.0,1666667.0,1666667.0,2222222.0,17173936.0,3778266.0,13395670.0,10046753.0,10046753.0,1071516390.0,0,218.71
176,14.67,5,POST,92,80,217.92,107.99,0.967135,22760391.0,1666667.0,1666667.0,2222222.0,17204836.0,3785064.0,13419772.0,10064829.0,10064829.0,1140977993.0,0,217.92
176,14.67,6,POST,80,68,202.41,107.99,0.971995,21247374.0,1666667.0,1666667.0,2222222.0,15691819.0,3452200.0,12239619.0,9179714.0,9179714.0,1100102491.0,0,202.41
176,14.67,7,POST,68,56,198.62,107.99,0.97688,20954125.0,1666667.0,1666667.0,2222222.0,15398569.0,3387685.0,12010884.0,9008163.0,9008163.0,1135897561.0,0,198.62
176,14.67,8,POST,56,44,210.81,107.99,0.981789,22351885.0,1666667.0,1666667.0,2222222.0,16796329.0,3695192.0,13101137.0,9825853.0,9825853.0,1298391262.0,0,210.81
176,14.67,9,POST,44,32,216.44,107.99,0.986722,23063902.0,1666667.0,1666667.0,2222222.0,17508346.0,3851836.0,13656510.0,10242382.0,10242382.0,1413259856.0,0,216.44
176,14.67,10,POST,32,20,251.22,107.99,0.991681,26905134.0,1666667.0,1666667.0,2222222.0,21349579.0,4696907.0,16652671.0,12489503.0,12489503.0,1793857449.0,0,251.22
176,14.67,11,POST,20,8,270.52,107.99,0.996664,29117157.0,1666667.0,1666667.0,2222222.0,23561602.0,5183552.0,18378049.0,13783537.0,13783537.0,2055013615.0,0,270.52
176,14.67,12,PRE,8,0,265.26,107.99,1.0,28647128.0,1666667.0,1666667.0,2222222.0,23091572.0,5080146.0,18011426.0,13508570.0,0.0,2001250092.0,0,
177,14.75,0,POST,177,165,174.7,107.41,0.933399,17514282.0,1666667.0,1666667.0,2222222.0,11958727.0,2630920.0,9327807.0,6995855.0,6995855.0,420957757.0,0,174.7
177,14.75,1,POST,153,141,192.38,107.41,0.942804,19481755.0,1666667.0,1666667.0,2222222.0,13926199.0,3063764.0,10862435.0,8146827.0,8146827.0,624136425.0,0,192.38
177,14.75,2,POST,129,117,205.03,107.41,0.952303,20971698.0,1666667.0,1666667.0,2222222.0,15416143.0,3391551.0,12024591.0,9018443.0,9018443.0,828623273.0,0,205.03
177,14.75,3,POST,117,105,220.83,107.41,0.957088,22701294.0,1666667.0,1666667.0,2222222.0,17145739.0,3772063.0,13373676.0,10030257.0,10030257.0,994094140.0,0,220.83
177,14.75,4,POST,105,93,218.71,107.41,0.961898,22596632.0,1666667.0,1666667.0,2222222.0,17041076.0,3749037.0,13292039.0,9969030.0,9969030.0,1057544952.0,0,218.71
177,14.75,5,POST,93,81,217.92,107.41,0.966731,22627351.0,1666667.0,1666667.0,2222222.0,17071795.0,3755795.0,13316000.0,9987000.0,9987000.0,1126660803.0,0,217.92
177,14.75,6,POST,81,69,202.41,107.41,0.971589,21123177.0,1666667.0,1666667.0,2222222.0,15567622.0,3424877.0,12142745.0,9107059.0,9107059.0,1086557812.0,0,202.41
177,14.75,7,POST,69,57,198.62,107.41,0.976472,20831642.0,1666667.0,1666667.0,2222222.0,15276086.0,3360739.0,11915347.0,8936511.0,8936511.0,1122277213.0,0,198.62
177,14.75,8,POST,57,45,210.81,107.41,0.981379,22221232.0,1666667.0,1666667.0,2222222.0,16665676.0,3666449.0,12999228.0,9749421.0,9749421.0,1283457876.0,0,210.81
177,14.75,9,POST,45,33,216.44,107.41,0.98631,22929087.0,1666667.0,1666667.0,2222222.0,17373531.0,3822177.0,13551354.0,10163516.0,10163516.0,1397506803.0,0,216.44
177,14.75,10,POST,33,21,251.22,107.41,0.991266,26747866.0,1666667.0,1666667.0,2222222.0,21192311.0,4662308.0,16530002.0,12397502.0,12397502.0,1774897616.0,0,251.22
177,14.75,11,POST,21,9,270.52,107.41,0.996248,28946959.0,1666667.0,1666667.0,2222222.0,23391404.0,5146109.0,18245295.0,13683971.0,13683971.0,2034033788.0,0,270.52
177,14.75,12,PRE,9,0,266.95,107.41,1.0,28672680.0,1666667.0,1666667.0,2222222.0,23117124.0,5085767.0,18031357.0,13523518.0,0.0,2015109540.0,0,
178,14.83,0,POST,178,166,174.7,106.21,0.933009,17311295.0,1666667.0,1666667.0,2222222.0,11755739.0,2586263.0,9169477.0,6877107.0,6877107.0,408916693.0,0,174.7
178,14.83,1,POST,154,142,192.38,106.21,0.94241,19255965.0,1666667.0,1666667.0,2222222.0,13700409.0,3014090.0,10686319.0,8014739.0,8014739.0,608720316.0,0,192.38
178,14.83,2,POST,130,118,205.03,106.21,0.951905,20728640.0,1666667.0,1666667.0,2222222.0,15173084.0,3338079.0,11835006.0,8876254.0,8876254.0,810106467.0,0,205.03
178,14.83,3,POST,118,106,220.83,106.21,0.956688,22438190.0,1666667.0,1666667.0,2222222.0,16882635.0,3714180.0,13168455.0,9876341.0,9876341.0,972988072.0,0,220.83
178,14.83,4,POST,106,94,218.71,106.21,0.961496,22334741.0,1666667.0,1666667.0,2222222.0,16779185.0,3691421.0,13087764.0,9815823.0,9815823.0,1035681040.0,0,218.71
178,14.83,5,POST,94,82,217.92,106.21,0.966328,22365104.0,1666667.0,1666667.0,2222222.0,16809548.0,3698101.0,13111447.0,9833586.0,9833586.0,1103927884.0,0,217.92
178,14.83,6,POST,82,70,202.41,106.21,0.971184,20878363.0,1666667.0,1666667.0,2222222.0,15322808.0,3371018.0,11951790.0,8963843.0,8963843.0,1064695337.0,0,202.41
178,14.83,7,POST,70,58,198.62,106.21,0.976064,20590207.0,1666667.0,1666667.0,2222222.0,15034651.0,3307623.0,11727028.0,8795271.0,8795271.0,1100014097.0,0,198.62
178,14.83,8,POST,58,46,210.81,106.21,0.980969,21963692.0,1666667.0,1666667.0,2222222.0,16408136.0,3609790.0,12798346.0,9598760.0,9598760.0,1258851667.0,0,210.81
178,14.83,9,POST,46,34,216.44,106.21,0.985898,22663343.0,1666667.0,1666667.0,2222222.0,17107787.0,3763713.0,13344074.0,10008055.0,10008055.0,1371320741.0,0,216.44
178,14.83,10,POST,34,22,251.22,106.21,0.990852,26437863.0,1666667.0,1666667.0,2222222.0,20882308.0,4594108.0,16288200.0,12216150.0,12216150.0,1743256838.0,0,251.22
178,14.83,11,POST,22,10,270.52,106.21,0.995832,28611469.0,1666667.0,1666667.0,2222222.0,23055914.0,5072301.0,17983613.0,13487709.0,13487709.0,1998796730.0,0,270.52
178,14.83,12,PRE,10,0,266.48,106.21,1.0,28301893.0,1666667.0,1666667.0,2222222.0,22746337.0,5004194.0,17742143.0,13306607.0,0.0,1993714819.0,0,
179,14.92,0,POST,179,167,174.7,105.3,0.93262,17155602.0,1666667.0,1666667.0,2222222.0,11600047.0,2552010.0,9048036.0,6786027.0,6786027.0,398655017.0,0,174.7
179,14.92,1,POST,155,143,192.38,105.3,0.942016,19082782.0,1666667.0,1666667.0,2222222.0,13527226.0,2975990.0,10551237.0,7913427.0,7913427.0,595779752.0,0,192.38
179,14.92,2,POST,131,119,205.03,105.3,0.951508,20542212.0,1666667.0,1666667.0,2222222.0,14986657.0,3297065.0,11689592.0,8767194.0,8767194.0,794751278.0,0,205.03
179,14.92,3,POST,119,107,220.83,105.3,0.956289,22236388.0,1666667.0,1666667.0,2222222.0,16680832.0,3669783.0,13011049.0,9758287.0,9758287.0,955558755.0,0,220.83
179,14.92,4,POST,107,95,218.71,105.3,0.961094,22133869.0,1666667.0,1666667.0,2222222.0,16578313.0,3647229.0,12931084.0,9698313.0,9698313.0,1017721747.0,0,218.71
179,14.92,5,POST,95,83,217.92,105.3,0.965924,22163958.0,1666667.0,1666667.0,2222222.0,16608403.0,3653849.0,12954554.0,9715916.0,9715916.0,1085341483.0,0,217.92
179,14.92,6,POST,83,71,202.41,105.3,0.970778,20690589.0,1666667.0,1666667.0,2222222.0,15135034.0,3329707.0,11805326.0,8853995.0,8853995.0,1046917330.0,0,202.41
179,14.92,7,POST,71,59,198.62,105.3,0.975656,20405024.0,1666667.0,1666667.0,2222222.0,14849469.0,3266883.0,11582586.0,8686939.0,8686939.0,1081982270.0,0,198.62
179,14.92,8,POST,59,47,210.81,105.3,0.980559,21766157.0,1666667.0,1666667.0,2222222.0,16210601.0,3566332.0,12644269.0,9483202.0,9483202.0,1238968051.0,0,210.81
179,14.92,9,POST,47,35,216.44,105.3,0.985486,22459515.0,1666667.0,1666667.0,2222222.0,16903960.0,3718871.0,13185088.0,9888816.0,9888816.0,1350216405.0,0,216.44
179,14.92,10,POST,35,23,251.22,105.3,0.990439,26200089.0,1666667.0,1666667.0,2222222.0,20644533.0,4541797.0,16102736.0,12077052.0,12077052.0,1717779020.0,0,251.22
179,14.92,11,POST,23,11,270.52,105.3,0.995416,28354146.0,1666667.0,1666667.0,2222222.0,22798590.0,5015690.0,17782900.0,13337175.0,13337175.0,1970475675.0,0,270.52
179,14.92,12,PRE,11,0,267.65,105.3,1.0,28182304.0,1666667.0,1666667.0,2222222.0,22626748.0,4977885.0,17648863.0,13236648.0,0.0,1993649041.0,0,
180,15.0,0,POST,180,168,174.7,104.61,0.93223,17037445.0,1666667.0,1666667.0,2222222.0,11481889.0,2526016.0,8955873.0,6716905.0,6716905.0,389782695.0,0,174.7
180,15.0,1,POST,156,144,192.38,104.61,0.941623,18951351.0,1666667.0,1666667.0,2222222.0,13395796.0,2947075.0,10448721.0,7836541.0,7836541.0,584780187.0,0,192.38
180,15.0,2,POST,132,120,205.03,104.61,0.95111,20400730.0,1666667.0,1666667.0,2222222.0,14845174.0,3265938.0,11579236.0,8684427.0,8684427.0,781881523.0,0,205.03
180,15.0,3,POST,120,108,220.83,104.61,0.95589,22083237.0,1666667.0,1666667.0,2222222.0,16527681.0,3636090.0,12891591.0,9668693.0,9668693.0,941022585.0,0,220.83
180,15.0,4,POST,108,96,218.71,104.61,0.960693,21981424.0,1666667.0,1666667.0,2222222.0,16425868.0,3613691.0,12812177.0,9609133.0,9609133.0,1002837470.0,0,218.71
180,15.0,5,POST,96,84,217.92,104.61,0.965521,22011306.0,1666667.0,1666667.0,2222222.0,16455751.0,3620265.0,12835486.0,9626614.0,9626614.0,1070022905.0,0,217.92
180,15.0,6,POST,84,72,202.41,104.61,0.970373,20548085.0,1666667.0,1666667.0,2222222.0,14992530.0,3298357.0,11694173.0,8770630.0,8770630.0,1032360270.0,0,202.41
180,15.0,7,POST,72,60,198.62,104.61,0.975249,20264487.0,1666667.0,1666667.0,2222222.0,14708931.0,3235965.0,11472966.0,8604725.0,8604725.0,1067288933.0,0,198.62
180,15.0,8,POST,60,48,210.81,104.61,0.98015,21616244.0,1666667.0,1666667.0,2222222.0,16060689.0,3533352.0,12527337.0,9395503.0,9395503.0,1222812206.0,0,210.81
180,15.0,9,POST,48,36,216.44,104.61,0.985075,22304827.0,1666667.0,1666667.0,2222222.0,16749272.0,3684840.0,13064432.0,9798324.0,9798324.0,1333124914.0,0,216.44
180,15.0,10,POST,36,24,251.22,104.61,0.990025,26019638.0,1666667.0,1666667.0,2222222.0,20464083.0,4502098.0,15961984.0,11971488.0,11971488.0,1697169457.0,0,251.22
180,15.0,11,POST,24,12,270.52,104.61,0.995,28158860.0,1666667.0,1666667.0,2222222.0,22603304.0,4972727.0,17630577.0,13222933.0,13222933.0,1947619412.0,0,270.52
180,15.0,12,POST,12,0,267.81,104.61,1.0,28016701.0,1666667.0,1666667.0,2222222.0,22461146.0,4941452.0,17519694.0,13139770.0,13139770.0,2005589085.0,0,267.81
181,15.08,0,POST,181,169,174.7,103.66,0.931841,16874205.0,1666667.0,1666667.0,2222222.0,11318649.0,2490103.0,8828546.0,6621410.0,6621410.0,379483001.0,0,174.7
181,15.08,1,POST,157,145,192.38,103.66,0.94123,18769774.0,1666667.0,1666667.0,2222222.0,13214218.0,2907128.0,10307090.0,7730318.0,7730318.0,571697421.0,0,192.38
181,15.08,2,POST,133,121,205.03,103.66,0.950713,20205266.0,1666667.0,1666667.0,2222222.0,14649710.0,3222936.0,11426774.0,8570080.0,8570080.0,766274341.0,0,205.03
181,15.08,3,POST,121,109,220.83,103.66,0.95549,21871652.0,1666667.0,1666667.0,2222222.0,16316096.0,3589541.0,12726555.0,9544916.0,9544916.0,923269484.0,0,220.83
181,15.08,4,POST,109,97,218.71,103.66,0.960292,21770814.0,1666667.0,1666667.0,2222222.0,16215259.0,3567357.0,12647902.0,9485926.0,9485926.0,984508000.0,0,218.71
181,15.08,5,POST,97,85,217.92,103.66,0.965117,21800410.0,1666667.0,1666667.0,2222222.0,16244855.0,3573868.0,12670987.0,9503240.0,9503240.0,1051019559.0,0,217.92
181,15.08,6,POST,85,73,202.41,103.66,0.969967,20351209.0,1666667.0,1666667.0,2222222.0,14795653.0,3255044.0,11540610.0,8655457.0,8655457.0,1014152100.0,0,202.41
181,15.08,7,POST,73,61,198.62,103.66,0.974841,20070328.0,1666667.0,1666667.0,2222222.0,14514772.0,3193250.0,11321522.0,8491142.0,8491142.0,1048793428.0,0,198.62
181,15.08,8,POST,61,49,210.81,103.66,0.97974,21409134.0,1666667.0,1666667.0,2222222.0,15853578.0,3487787.0,12365791.0,9274343.0,9274343.0,1202392641.0,0,210.81
181,15.08,9,POST,49,37,216.44,103.66,0.984663,22091119.0,1666667.0,1666667.0,2222222.0,16535564.0,3637824.0,12897740.0,9673305.0,9673305.0,1311426768.0,0,216.44
181,15.08,10,POST,37,25,251.22,103.66,0.989612,25770338.0,1666667.0,1666667.0,2222222.0,20214782.0,4447252.0,15767530.0,11825647.0,11825647.0,1670951946.0,0,251.22
181,15.08,11,POST,25,13,270.52,103.66,0.994584,27889063.0,1666667.0,1666667.0,2222222.0,22333507.0,4913372.0,17420136.0,13065102.0,13065102.0,1918449640.0,0,270.52
181,15.08,12,POST,13,1,267.81,103.66,0.999582,27748266.0,1666667.0,1666667.0,2222222.0,22192711.0,4882396.0,17310314.0,12982736.0,12982736.0,1975924892.0,0,267.81
181,15.08,13,PRE,1,0,266.27,103.66,1.0,27600181.0,1666667.0,1666667.0,2222222.0,22044625.0,4849817.0,17194807.0,12896106.0,0.0,1809194995.0,0,
182,15.17,0,POST,182,170,174.7,103.62,0.931452,16862103.0,1666667.0,1666667.0,2222222.0,11306547.0,2487440.0,8819107.0,6614330.0,6614330.0,374309375.0,0,174.7
182,15.17,1,POST,158,146,192.38,103.62,0.940836,18756313.0,1666667.0,1666667.0,2222222.0,13200757.0,2904167.0,10296591.0,7722443.0,7722443.0,565948226.0,0,192.38
182,15.17,2,POST,134,122,205.03,103.62,0.950316,20190775.0,1666667.0,1666667.0,2222222.0,14635219.0,3219748.0,11415471.0,8561603.0,8561603.0,760193290.0,0,205.03
182,15.17,3,POST,122,110,220.83,103.62,0.955091,21855966.0,1666667.0,1666667.0,2222222.0,16300411.0,3586090.0,12714320.0,9535740.0,9535740.0,916663965.0,0,220.83
182,15.17,4,POST,110,98,218.71,103.62,0.959891,21755201.0,1666667.0,1666667.0,2222222.0,16199645.0,3563922.0,12635723.0,9476793.0,9476793.0,978077748.0,0,218.71
182,15.17,5,POST,98,86,217.92,103.62,0.964714,21784776.0,1666667.0,1666667.0,2222222.0,16229220.0,3570428.0,12658792.0,9494094.0,9494094.0,1044707516.0,0,217.92
182,15.17,6,POST,86,74,202.41,103.62,0.969562,20336614.0,1666667.0,1666667.0,2222222.0,14781058.0,3251833.0,11529225.0,8646919.0,8646919.0,1008491100.0,0,202.41
182,15.17,7,POST,74,62,198.62,103.62,0.974434,20055934.0,1666667.0,1666667.0,2222222.0,14500378.0,3190083.0,11310295.0,8482721.0,8482721.0,1043337816.0,0,198.62
182,15.17,8,POST,62,50,210.81,103.62,0.979331,21393780.0,1666667.0,1666667.0,2222222.0,15838224.0,3484409.0,12353815.0,9265361.0,9265361.0,1196568572.0,0,210.81
182,15.17,9,POST,50,38,216.44,103.62,0.984252,22075276.0,1666667.0,1666667.0,2222222.0,16519721.0,3634339.0,12885382.0,9664037.0,9664037.0,1305473042.0,0,216.44
182,15.17,10,POST,38,26,251.22,103.62,0.989198,25751856.0,1666667.0,1666667.0,2222222.0,20196300.0,4443186.0,15753114.0,11814836.0,11814836.0,1663871855.0,0,251.22
182,15.17,11,POST,26,14,270.52,103.62,0.994169,27869061.0,1666667.0,1666667.0,2222222.0,22313506.0,4908971.0,17404535.0,13053401.0,13053401.0,1910797877.0,0,270.52
182,15.17,12,POST,14,2,267.81,103.62,0.999165,27728366.0,1666667.0,1666667.0,2222222.0,22172810.0,4878018.0,17294792.0,12971094.0,12971094.0,1968447459.0,0,267.81
182,15.17,13,PRE,2,0,265.96,103.62,1.0,27560494.0,1666667.0,1666667.0,2222222.0,22004938.0,4841086.0,17163852.0,12872889.0,0.0,1823928488.0,0,
183,15.25,0,POST,183,171,174.7,104.25,0.931063,16957426.0,1666667.0,1666667.0,2222222.0,11401871.0,2508412.0,8893459.0,6670094.0,6670094.0,372641945.0,0,174.7
